artistID	text
1510	00s,2010,80s,90210,acoustic rock,alternative,alternative rock,amazing,ambient sound,americana,bass,britpop,buy this,chill,coffeeshop,epic,experimental,finale montage,finale music,garage rock,garage rock revival,grunge,heartbroke,indie,indie luv,indie pop,indie rock,new wave,post-gaze,post-punk,psychedelic,psychedelic rock,rock,rock me babe,sadness,seen live,singer-songwriter,skins soundtrack,sleaze,smooth night driving,softspoken,songs for gil,the vampire diaries,twilight,u2,usa,worth a second look
1511	4m4zinq,<3,acoustic,british,catchy,chillout,cover,folk,funk,indie,indie pop,indie rock,love,love at first listen,male vocalists,mellow,piano,pop,q sexy,rock,sad,scottish,sex,sexy,singer-songwriter,swing,want to see live,western-ish
1512	0 play yet,acoustic,alternative,alternative rock,amazing,awesome,beautiful,british,britpop,favourite worst nightmare,indie,indie luv,indie pop,indie rock,love,love at first listen,male vocalists,psychedelic,rock,singer-songwriter,songs to feel happy to,uk
1513	70s,80s,<3,alternative,american,american punk,as,best christmas songs,better than metallica,classic rock,college rock,cover,favorite,favorite songs,favourite bands,garage rock,handclaps,hard rock,indie,just could not get any better,linda,male vocalists,my teens,new york punk,oldschool,one-two-three-four,pop,pop punk,post-punk,proto-punk,punk,punk rock,rock,rock and roll,rock hard,rock n roll,songs for gil,soundtrack,stoner rock,surf rock,tags,tambourine,usa
1514	british,indie,indie rock,rock
1515	alternative,awesome,british,british indie,britpop,britrock,fucking awesome,handclaps,hyper,i want to dance in my underwear,indie,indie rock,ongaku,rock,rorck,scottish,seen live,straight up modern rock,the fratellis,whistling
1516	2008,alternative,alternative rock,british,i want to dance in my underwear,indie,indie rock,my fav songs,new zealand rock,nikita,rock
1517	alternative,alternative rock,awesome,best christmas songs,british,britpop,cool as,fantastic,feel good,indie,indie luv,indie pop,indie rock,male vocalists,one of my favorite songs that i always forget about,rock
1518	acoustic,beautiful,british,favorite bands and artists,folk,freak folk,indie,indie folk,indie rock,male vocalists,piano,singer-songwriter
1519	2008,90210,a piece of me,acoustic,alt-country,americana,awesome,beautiful,best cover ever,best songs ever,brilliant,brings tears to my eyes,can't stop listening,chillout,country,cover,eargasmic,epic,favorite songs,favourite lyrics,folk,genius,hypnotic,i listened to it over and over again,indie,jukebox project,love at first listen,lovely,masterpiece,mellow,perfect,rock,sad,singer-songwriter,skins soundtrack,so beautiful i could seriously cry,songs that make you want to sing along,words are cheap to describe my love
1520	2000s,aggressive,alternative,alternative rock,brilliant,fave,foreign,fucking awesome,fun,garage punk,garage rock,garage rock revival,i love this song,i want to dance in my underwear,indie,indie punk,indie rock,intense,kicking,lag,modern rock,new album loves,oui fm,pop rock,punk,punk rock,punk-rock,rebellious,relax,rock,rock and roll,rock n roll,seen live,skins soundtrack,sverige,sweden,swedish,swedish punk,swedish rock
1521	brutal death metal,death metal,electronica,good stuff,heavy metal,instrumental,metal,morbid angel,old school death metal,powerful,seen live,thrash metal
1522	german thrash metal,heavy metal,metal,speed metal,thrash metal,thrash till death
1523	metal,thrash metal
1524	angeles del infiernos,anvil,autopsy,baron rojo,celtic frost,coroner,crossover,cryptic slaughter,dark angel,denim,destruction,excel,exciter,exumer,fast,forbidden,headbangers,heathen,heavy,heavy metal,iron maiden,judas priest,latin,leather,mago de oz,manowar,metal,morbid angel,motorhead,nuclear assault,old school,old school thrash metal,pestilence,possessed,rata blanca,sadus,skulls,slayer,sodom,speed metal,strike master,studs,testament,thrash,thrash metal,thrashers,transmetal,venom,vio-lence,whiplash
1525	heavy metal,metal,speed metal,technical thrash metal,thrash metal
1526	black metal,metal,speed metal,thrash metal
1527	80s,alternative metal,alternative rock,american,anthrax,as,better than metallica,brutal death metal,cool,favourite bands,groove metal,hard rock,heavy metal,hip-hop,metal,mosh metal,ohmydamn,old but good,old skool,rock,rock hard,speed metal,tags,thrash,thrash metal,trash metal,ultra musica
1528	crossover,epic,hardcore,metal,thrash metal
1529	heavy metal,speed metal,thrash metal
1530	thrash metal
1531	70s,80s,90s,awesome,black metal,british,first wave of black metal,heavy metal,metal,nwobhm,prejebeno,speed metal,thrash,thrash metal,top
1532	metal,speed metal,thrash metal
1533	brutal death metal,death metal,friends,grind,grindcore,hardcore,metal,uk
1534	80s,addictive,alternative,b-side,british,btvs,classic,college rock,dark,dark wave,english,fucking awesome,goth,goth rock,gothic,gothic rock,halloween,my favorites,new wave and eighties,play this loud enough to raise the dead,post-punk,prejebeno,rock,seen live,sexy,take your shirt off and dance to it,the cure,uk,who is goth lol
1535	black metal,halloween,heavy metal
1536	metal,speed metal,thrash,thrash metal
1537	brasil,brazilian,brazilian music,hip hop,rap
1538	deathcore
1539	brutal deathcore,brutal deathgrind,death,death metal,death metalcore,deathcore,grindcore,hardcore,progressive,progressivo,technical death metal
1540	bleeding through,death metal,hardcore,melodic death metal,metal,metalcore,screamo,seen live
1541	christian,christian metalcore,death metal,death metalcore,deathcore,fromhell,hardcore,melodic metal,metal,metalcore,post-hardcore,screamo,seen live,sturgiscore
1542	death metal,deathcore,metalcore
1543	awesome,dope,hip-hop,ill,political,raw,the truth,underground hip hop
1544	bed,hip hop,rnb
1545	90s,brazilian,hardcore,punk,punk rock,rock
1546	hardcore,post hardcore,post-hardcore,punk,screamo
1547	death metal,hardcore,hardcore punk,hc,metal,metalcore,moshcore,prejebeno,soundtrack
1548	cybergrind,deathcore,experimental,female vocalist,grindcore,hardcore,noisecore
1549	bree bree,brutal death metal,brutal deathgrind,deathcore,goregrind,grindcore
1550	christian,classical,death metal,deathcore,grindcore,instrumental
1551	death metal,deathcore,hardcore,metalcore
1552	metal,metalcore,metaldeath-core
1553	aana,brasil,brazilian,chillout,descoperiri,favorite bands and artists,female vocalists,lovely,mpb,new brazilian artist,new mpb,poslushat,relaxing,samba bucolic,sweet music
1554	deathcore
1555	death metal,deathcore,grindcore,hardcore,melodic death metal,metal,metalcore,technical death metal
1556	alfie soundtrack,alternative,amazing,blues,british,country,cover,fav female singers,favorites,female,female vocalist,female vocalists,folk,folk rock,funk,good old times,great memories with my siss,jazz,love,most beautiful voices,neo-soul,perfect,pop,pop rock,powerfull voices,relax,relaxxx,rnb,rock,sexy,soul,summer,uk,valentines day,vocal
1557	approfondire,death metal,deathcore,grindcore
1559	deathcore,experimental,noisecore
1561	brutal death metal,death metal,deathcore,technical death metal,technical metal
1562	christian,post-hardcore,screamo
1563	death metal,deathcore,grindcore,instrumental
1565	death metal
1566	brutal death metal,deathcore,grindcore
1567	breakdown,brutal,death metal,deathcore,grindcore
1568	death metal,deathcore,experimental,grindcore,mathcore,metalcore
1569	hardcore,metal,metalcore
1570	death metal,deathcore,hardcore,metal,metalcore
1571	dance,europe,love,musica russa,pop,russia,russian,sexy
1572	eurovision,eurovision song contest,female vocalists,musica russa,pop,russian,vocalista feminimo
1573	pop
1574	dance,female vocalists,pop,russian,the best
1575	alternative,boys,chicos,dantes,duet,fabrika,indie,pop,popular music
1576	anal pop,dance,electronic,guys i would fuck,male vocalists,sexy
1577	dance,female vocalist,female vocalists,pop,russian
1579	pop,rap,rnb
1580	00s,2006,<3,amazing,american,awesome,bad,best artist ever,bitch,bitchy lyrics,brutal death metal,california,comedy,criminal,dance,death hardcore,diy,electro pop,female,female vocalist,female vocalists,girly pop,guilty pleasure,guilty pleasures,hier koennte ihre werbung stehen,hot,icon,indie,legend,living legend,money,not the best singer,perfect,pop,pop bitch,pop covers,popculture,puts every single hater jealous,really shallow pop,rnb,sexy,stupid lyrics,teen pop,thats hot,usa
1583	rap,rnb,russian,russian rap
1584	alternative,alternative rock
1585	00s,2008,alternative,alternative rock,german,germany,male vocalists,nu metal,punk rock,rapcore,rock,turkish rock
1586	russian
1588	cover
1589	90s,british,christmas,dance,drive,guilty pleasures,happy,pop,summer song
1590	awesome,canadian,dance,female vocalists,great memories with my geeem,i am canadian,nice,oh so catchy,pop,pop rock,rainy day,rock,songs that remind me of summer 07-08,soundtrack,summer song,tbu
1591	<3,amazing,australian,dance,electro,female vocalist,female vocalists,neighbours,pop,pop covers,pop singles,sexy
1592	good old times,hip-hop,rnb,sexy,songs i sing with my mom,soul,urban
1593	awesome,because sometimes i feel like a 13-year-old teenie bopper,childhood memories,dance,disney,good mood music,good mood songs,guilty pleasures,happy,love songs,rnb,sexy,sometimes its just about the hot singer
1595	2008,american,brazilian,crunk,dance,eletronic,female vocalists,hip hop,hip-hop,janet jackson,missy elliott,r and b,rap,rnb,sexy,top 40,trance,usa
1596	amazing,american,chillout,contemporary rnb,dance,fav song,female,female vocalist,female vocalists,getcrunk,girls night out,great dancers,hip-hop,hooooooooot,jet set radio future,pop,pop princess,rnb,romantic,sensual
1597	celebrities who one day im determined to meet,disney,disney girl,female vocalists,holiday soundtrack,love at first listen,my childhood,party time,pop,stand out be proud
1599	british,english,male vocalists,singer-songwriter
1600	90s,dance,disco
1601	90s,american,dance,emotional,favorites,female,female vocalist,female vocalists,gritos ressussitadores de mortos,hooooooooot,hot,pop,pop princess,pop rock,pop singles,powerful voice,powerfull voices,rnb,rock,sexy,show woman,singer-songwriter,soul,weekly top artists,weekly top tracks
1602	gay,jet set radio future,mellow,pop,pop covers,redone,rnb,seen live,specials to 3mmey,the x factor 2
1603	female vocalists,pop
1604	amazing,bewareofthedog,british,cover,fav song,faves,female,female vocalist,female vocalists,hip-hop,pop,pop rock,rap,rnb,soul
1605	hip-hop
1606	rap
1608	hip-hop
1609	90210,acoustic,alternative,ambient,atmospheric,beautiful,chillout,cool,cute,dance,dream pop,electro,electronic,electronica,experimental,favorite song,female electronic,female vocalist,female vocalists,folk,fucking awesome,house,indie,indie pop,indie rock,light trip-hop,lo-fi,love at first listen,lykke li,mellow,new moon,perfect,piano,playlist,pop,rockville ca,sad,scandinavian,sexy,singer-songwriter,songs i absolutely love,sverige,swedish,sweet,twilight
1610	cool,egzamin,favorite,funky,good shit,hip-hop,hiphop,nice,phat,rap,the truth
1611	hip-hop,rap,underground hip-hop
1612	southern rap
1613	00s,90s,aaliyah,american,assertive,beyonce,brandy,brooklyn,bubba sparxxx,catchy,chillout,classic,cool,dope,dope cut,east coast,east coast rap,egzamin,favorite,female,fiya,funny,gangsta rap,ginuwine,good shit,gossip girl,hip hop,hip hop/rap,hip-hop,hiphop,ill,jams,jay-z,jay-z -wishing on a  star,jazz,jazzy,justin timberlake,kiley dean,lol,lovely,madonna,male,mean,mellow,missy elliott,nelly furtado,new york shit,nice,phat,poignant,pop,rap,real hip-hop,real talk,rnb,roc-a-fella,sexy,sick,smooth,superb,sweet,the good stuff,timbaland,top 40,tweet,usa,witty
1614	hip hop,hip-hop,rap,rhymesayers,underground rap
1615	hip-hop,rap,southern rap
1616	slum village
1617	gossip girl,hip-hop,one,southern rap,two thirty-six
1618	bay area,black music 4 black ppl listened 2 by white hipsters,underground hip-hop
1619	check,cool,essential instrumental versions,fun,smooth,superb
1620	00s,90s,acid jazz,amazing music i listen to with my daddy,american,big band,catchy,chill,chillout,classic,cool,crazy,dirty south,dope,dungeon family,funk,funny,guilty pleasures,harmonies,hip hop,hip-hop,instrumental,jazz,jazzy,lol,male vocalists,mellow,rap,rhymez,rhythmalizm,rnb,sick,smooth,soul,top 40,trip-hop,urban,usa,whitenoize,wierd,yay
1621	black music 4 black ppl listened 2 by white hipsters,egzamin,hip-hop,humor,new york,real talk,underground hip-hop
1622	1991,90s,black music 4 black ppl listened 2 by white hipsters,egzamin,hip-hop,rap,soul
1623	hip-hop,rap,underground hip-hop
1626	cool,dope cut,hip hop
1627	myfavoritesongs,stones throw,underground hip-hop
1628	egzamin
1629	underground hip-hop
1630	grimey
1631	bay area,electronic,hip-hop,intergalactic hip-hop,progressive,turntablism,underground hip-hop
1632	90210,<3,alternative,alternative rock,amazing,ambient,canadian,cheers me up everytime,chillout,cool,dance,dj gold,eclipse con las chiicas 8-7-10,electronic,female vocalists,female vocals,fucking awesome,fun,grey's anatomy,happy,house,indie,indie pop,indie rock,indietronica,love at first listen,mellow,melrose place,mine,mstrkrft,my electro feelings,new wave,not-emo,perfect,pop,pop rock,post-punk,q sexy,riot grrl,rock,rocker chick,seen live,singer-songwriter,songs to download later,soundtrack,synthpop,these guys fucking rule,twilight,zombieland
1633	00s,2008,4/4,acoustic,americana,animals,atmospheric,baroque harmonic pop jams,baroque pop,beautiful,brilliant,chillout,dreamy,favorite song,folk,folk rock,fucking awesome,indie,indie folk,indie luv,indie pop,indie rock,love at first listen,lovely,marisa mix,mellow,more plays please,perfect,seen live,singer-songwriter,songs i absolutely love,sweet
1634	bay area,hip-hop,rap
1636	assertive,black music 4 black ppl listened 2 by white hipsters,dope,east coast rap,favorite,good shit,hard,hip-hop,illadelph,nice,philadelphia,poignant,rap,real hip-hop,real talk,solid,superb,sweet,sxsw2006,tight,trash,underground,underground rap
